Date,State,Recovered,Deaths,Confirmed,
2021-11-03,Telangana,297032,1649,300536,
2021-11-03,Tamil Nadu,840723,12535,857602,
2021-11-03,Tripura,32993,388,33422,
2021-11-03,India,10951375,158343,11308647,
2021-11-03,Uttar Pradesh,594308,8741,604791,
2021-11-03,Uttarakhand,93884,1698,97634,
2021-11-03,West Bengal,564115,10286,577511,
2021-12-03,Andaman and Nicobar Islands,4961,62,5029,
2021-12-03,Andhra Pradesh,882981,7180,891388,
2021-12-03,Arunachal Pradesh,16780,56,16840,
2021-12-03,Assam,215041,1097,217766,
2021-12-03,Bihar,261064,1549,262937,
2021-12-03,Chandigarh,21539,357,22832,
2021-12-03,Chhattisgarh,308854,3880,316311,
2021-12-03,Delhi,629841,10936,642870,
2021-12-03,Dadra and Nagar Haveli and Daman and Diu,3358,2,3413,
2021-12-03,Goa,54209,804,55758,
2021-12-03,Gujarat,268196,4420,276622,
2021-12-03,Himachal Pradesh,57818,990,59527,
2021-12-03,Haryana,268397,3069,274273,
2021-12-03,Jharkhand,118922,1093,120525,
2021-12-03,Jammu and Kashmir,124578,1971,127436,
2021-12-03,Karnataka,937898,12386,958417,
2021-12-03,Kerala,1050603,4370,1087444,
2021-12-03,Ladakh,9686,130,9846,
2021-12-03,Lakshadweep,376,1,588,
2021-12-03,Maharashtra,2117744,52723,2282191,
2021-12-03,Meghalaya,13818,148,13986,
2021-12-03,Manipur,28907,373,29310,
2021-12-03,Madhya Pradesh,258958,3883,267176,
2021-12-03,Mizoram,4416,10,4435,
2021-12-03,Nagaland,11966,91,12221,
2021-12-03,Odisha,335499,1971,338056,
2021-12-03,Punjab,178271,6030,194753,
2021-12-03,Puducherry,39128,670,39984,
2021-12-03,Rajasthan,317487,2789,322518,
2021-12-03,Sikkim,5897,135,6183,
2021-12-03,Telangana,297195,1650,300717,
2021-12-03,Tamil Nadu,841250,12539,858272,
2021-12-03,Tripura,32993,388,33422,
2021-12-03,India,10971347,158483,11333492,
2021-12-03,Uttar Pradesh,594396,8743,604958,
2021-12-03,Uttarakhand,93952,1700,97700,
2021-12-03,West Bengal,564368,10287,577788,
2021-08-04,Andaman and Nicobar Islands,5027,62,5149,
2021-08-04,Andhra Pradesh,893651,7268,915832,
2021-08-04,Arunachal Pradesh,16788,56,16873,
2021-08-04,Assam,215790,1112,219272,
2021-08-04,Bihar,264730,1595,273830,
2021-08-04,Chandigarh,26017,389,29521,
2021-08-04,Chhattisgarh,334543,4563,407231,
2021-08-04,Delhi,663667,11157,698005,
2021-08-04,Dadra and Nagar Haveli and Daman and Diu,3566,2,3803,
2021-08-04,Goa,56638,842,60811,
2021-08-04,Gujarat,307346,4655,332474,
2021-08-04,Himachal Pradesh,61797,1083,67511,
2021-08-04,Haryana,287151,3230,307510,
2021-08-04,Jharkhand,122383,1158,132790,
2021-08-04,Jammu and Kashmir,128020,2019,135662,
2021-08-04,Karnataka,973949,12767,1040130,
2021-08-04,Kerala,1110283,4729,1148948,
2021-08-04,Ladakh,9868,130,10503,
2021-08-04,Lakshadweep,714,1,778,
2021-08-04,Maharashtra,2649757,57028,3229547,
2021-08-04,Meghalaya,13883,151,14165,
2021-08-04,Manipur,29001,375,29463,
2021-08-04,Madhya Pradesh,290165,4113,322338,
2021-08-04,Mizoram,4454,11,4522,
2021-08-04,Nagaland,11984,91,12381,
2021-08-04,Odisha,338890,1976,345526,
2021-08-04,Punjab,229367,7334,263090,
2021-08-04,Puducherry,40555,687,43242,
2021-08-04,Rajasthan,326299,2886,350317,
2021-08-04,Sikkim,5980,136,6323,
2021-08-04,Telangana,303601,1741,318704,
2021-08-04,Tamil Nadu,872415,12840,915386,
2021-08-04,Tripura,33072,390,33609,
2021-08-04,India,11910742,167694,13057955,
2021-08-04,Uttar Pradesh,606063,9003,654404,
2021-08-04,Uttarakhand,97000,1744,105498,
2021-08-04,West Bengal,576328,10370,602807,
2021-09-04,Andaman and Nicobar Islands,5028,62,5161,
2021-09-04,Andhra Pradesh,894896,7279,918597,
2021-09-04,Arunachal Pradesh,16789,56,16875,
2021-09-04,Assam,215828,1115,219553,
2021-09-04,Bihar,265048,1598,276004,
2021-09-04,Chandigarh,26337,393,29943,
2021-09-04,Chhattisgarh,337156,4654,418678,
2021-09-04,Delhi,668699,11196,706526,
2021-09-04,Dadra and Nagar Haveli and Daman and Diu,3624,2,3887,
2021-09-04,Goa,56797,845,61239,
2021-09-04,Gujarat,309626,4697,337015,
2021-09-04,Himachal Pradesh,62298,1090,68173,
2021-09-04,Haryana,289121,3241,310504,
2021-09-04,Jharkhand,122936,1175,134715,
2021-09-04,Jammu and Kashmir,128332,2023,136470,
2021-09-04,Karnataka,977169,12813,1048085,
2021-09-04,Kerala,1112758,4751,1154011,
2021-09-04,Ladakh,9932,130,10619,
2021-09-04,Lakshadweep,723,1,784,
2021-09-04,Maharashtra,2695148,57329,3288540,
2021-09-04,Meghalaya,13889,151,14207,
2021-09-04,Manipur,29009,375,29475,
2021-09-04,Madhya Pradesh,292598,4136,327220,
2021-09-04,Mizoram,4457,11,4558,
2021-09-04,Nagaland,11988,91,12388,
2021-09-04,Odisha,339200,1977,346808,
2021-09-04,Punjab,231885,7390,266494,
2021-09-04,Puducherry,40694,687,43465,
2021-09-04,Rajasthan,327304,2898,354287,
2021-09-04,Sikkim,5980,136,6329,
2021-09-04,Telangana,303964,1746,321182,
2021-09-04,Tamil Nadu,874305,12863,920827,
2021-09-04,Tripura,33080,390,33641,
2021-09-04,India,11988045,168467,13202952,
2021-09-04,Uttar Pradesh,606646,9039,663991,
2021-09-04,Uttarakhand,97327,1749,106246,
2021-09-04,West Bengal,577474,10378,606455,
2021-10-04,Andaman and Nicobar Islands,5038,62,5175,
2021-10-04,Andhra Pradesh,895949,7291,921906,
2021-10-04,Arunachal Pradesh,16790,56,16878,
2021-10-04,Assam,215907,1117,219958,
2021-10-04,Bihar,265870,1604,279473,
2021-10-04,Chandigarh,26680,396,30341,
2021-10-04,Chhattisgarh,342139,4777,432776,
2021-10-04,Delhi,674415,11235,714423,
2021-10-04,Dadra and Nagar Haveli and Daman and Diu,3639,2,3990,
2021-10-04,Goa,56964,846,61779,
2021-10-04,Gujarat,312151,4746,342026,
2021-10-04,Himachal Pradesh,62671,1102,69116,
2021-10-04,Haryana,290736,3252,313441,
2021-10-04,Jharkhand,123603,1192,137088,
2021-10-04,Jammu and Kashmir,128691,2029,137475,
2021-10-04,Karnataka,980519,12849,1055040,
2021-10-04,Kerala,1115342,4768,1160205,
2021-10-04,Ladakh,10023,131,10765,
2021-10-04,Lakshadweep,728,1,794,
2021-10-04,Maharashtra,2748153,57638,3343951,
2021-10-04,Meghalaya,13893,151,14246,
2021-10-04,Manipur,29010,375,29486,
2021-10-04,Madhya Pradesh,295339,4160,332206,
2021-10-04,Mizoram,4457,11,4583,
2021-10-04,Nagaland,11990,91,12400,
2021-10-04,Odisha,339603,1979,348182,
2021-10-04,Punjab,234270,7448,269733,
2021-10-04,Puducherry,40830,689,43737,
2021-10-04,Rajasthan,327866,2916,358688,
2021-10-04,Sikkim,5982,136,6351,
2021-10-04,Telangana,304548,1752,324091,
2021-10-04,Tamil Nadu,876257,12886,926816,
2021-10-04,Tripura,33081,390,33682,
2021-10-04,India,12078373,169305,13355517,
2021-10-04,Uttar Pradesh,608853,9085,676739,
2021-10-04,Uttarakhand,97644,1752,107479,
2021-10-04,West Bengal,578742,10390,610498,
2021-11-04,Andaman and Nicobar Islands,5040,62,5190,
2021-11-04,Andhra Pradesh,897147,7300,925401,
2021-11-04,Arunachal Pradesh,16790,56,16882,
2021-11-04,Assam,215943,1118,220310,
2021-11-04,Bihar,266923,1610,283229,
2021-11-04,Chandigarh,27037,399,30743,
2021-11-04,Chhattisgarh,348121,4899,443297,
2021-11-04,Delhi,679573,11283,725197,
2021-11-04,Dadra and Nagar Haveli and Daman and Diu,3659,2,4067,
2021-11-04,Goa,57134,848,62304,
2021-11-04,Gujarat,315127,4800,347495,
2021-11-04,Himachal Pradesh,63177,1102,69686,
2021-11-04,Haryana,292632,3268,316881,
2021-11-04,Jharkhand,124238,1213,139384,
2021-11-04,Jammu and Kashmir,129021,2034,138390,
2021-11-04,Karnataka,983157,12889,1065290,
2021-11-04,Kerala,1117700,4784,1167191,
2021-11-04,Ladakh,10037,131,10780,
2021-11-04,Lakshadweep,731,1,799,
2021-11-04,Maharashtra,2782161,57987,3407245,
2021-11-04,Meghalaya,13933,151,14274,
2021-11-04,Manipur,29013,376,29496,
2021-11-04,Madhya Pradesh,298645,4184,338145,
2021-11-04,Mizoram,4458,11,4612,
2021-11-04,Nagaland,11992,93,12405,
2021-11-04,Odisha,340062,1979,349561,
2021-11-04,Punjab,237391,7507,272772,
2021-11-04,Puducherry,41036,691,44043,
2021-11-04,Rajasthan,328881,2926,363793,
2021-11-04,Sikkim,5983,136,6405,
2021-11-04,Telangana,305335,1759,327278,
2021-11-04,Tamil Nadu,878571,12908,933434,
2021-11-04,Tripura,33081,390,33730,
2021-11-04,India,12153753,170209,13525432,
2021-11-04,Uttar Pradesh,611622,9152,692015,
2021-11-04,Uttarakhand,97887,1760,108812,
2021-11-04,West Bengal,580515,10400,614896,
2021-12-04,Andaman and Nicobar Islands,5050,62,5201,
2021-12-04,Andhra Pradesh,898238,7311,928664,
2021-12-04,Arunachal Pradesh,16791,56,16888,
2021-12-04,Assam,216041,1118,220893,
2021-12-04,Bihar,267559,1616,286228,
2021-12-04,Chandigarh,27412,400,31167,
2021-12-04,Chhattisgarh,352986,5031,456873,
2021-12-04,Delhi,687238,11355,736688,
2021-12-04,Dadra and Nagar Haveli and Daman and Diu,3678,2,4194,
2021-12-04,Goa,57365,850,62780,
2021-12-04,Gujarat,317981,4855,353516,
2021-12-04,Himachal Pradesh,63558,1111,70775,
2021-12-04,Haryana,294930,3282,320699,
2021-12-04,Jharkhand,125175,1232,141750,
2021-12-04,Jammu and Kashmir,129439,2034,139381,
2021-12-04,Karnataka,985924,12941,1074869,
2021-12-04,Kerala,1120174,4795,1172883,
2021-12-04,Ladakh,10053,131,10905,
2021-12-04,Lakshadweep,732,1,813,
2021-12-04,Maharashtra,2834473,58245,3458996,
2021-12-04,Meghalaya,13956,151,14300,
2021-12-04,Manipur,29035,376,29514,
2021-12-04,Madhya Pradesh,301762,4221,344634,
2021-12-04,Mizoram,4468,12,4619,
2021-12-04,Nagaland,11992,93,12416,
2021-12-04,Odisha,340600,1981,351302,
2021-12-04,Punjab,240798,7559,276223,
2021-12-04,Puducherry,41268,693,44555,
2021-12-04,Rajasthan,330172,2951,369564,
2021-12-04,Sikkim,5985,136,6410,
2021-12-04,Telangana,305900,1765,329529,
2021-12-04,Tamil Nadu,880910,12927,940145,
2021-12-04,Tripura,33083,391,33740,
2021-12-04,India,12250499,171089,13686286,
2021-12-04,Uttar Pradesh,614819,9224,705619,
2021-12-04,Uttarakhand,98492,1767,110146,
2021-12-04,West Bengal,582462,10414,619407,
2021-08-05,Andaman and Nicobar Islands,6056,74,6341,
2021-08-05,Andhra Pradesh,1069432,8615,1265439,
2021-08-05,Arunachal Pradesh,17984,60,20046,
2021-08-05,Assam,249295,1628,289069,
2021-08-05,Bihar,464025,3215,580217,
2021-08-05,Chandigarh,40249,558,49312,
2021-08-05,Chhattisgarh,701116,10381,842356,
2021-08-05,Delhi,1203253,19071,1310231,
2021-08-05,Dadra and Nagar Haveli and Daman and Diu,7287,4,8936,
2021-08-05,Goa,82214,1612,116213,
2021-08-05,Gujarat,518234,8273,669928,
2021-08-05,Himachal Pradesh,94586,1817,128330,
2021-08-05,Haryana,480786,5454,602349,
2021-08-05,Jharkhand,217223,3756,282174,
2021-08-05,Jammu and Kashmir,162535,2672,211742,
2021-08-05,Karnataka,1319301,18286,1886448,
2021-08-05,Kerala,1443633,5747,1866828,
2021-08-05,Ladakh,13614,153,15179,
2021-08-05,Lakshadweep,2692,9,3756,
2021-08-05,Maharashtra,4347592,75277,5053336,
2021-08-05,Meghalaya,16414,210,19302,
2021-08-05,Manipur,30463,461,34775,
2021-08-05,Madhya Pradesh,551892,6334,660712,
2021-08-05,Mizoram,5583,17,7382,
2021-08-05,Nagaland,12559,137,15913,
2021-08-05,Odisha,439322,2214,524207,
2021-08-05,Punjab,351426,10315,433689,
2021-08-05,Puducherry,55552,939,70076,
2021-08-05,Rajasthan,533973,5506,738786,
2021-08-05,Sikkim,6753,165,9651,
2021-08-05,Telangana,421219,2704,492385,
2021-08-05,Tamil Nadu,1196549,15412,1351362,
2021-08-05,Tripura,34212,402,37205,
2021-08-05,India,18311687,242399,22296091,
2021-08-05,Uttar Pradesh,1219409,15170,1480315,
2021-08-05,Uttarakhand,158903,3548,238383,
2021-08-05,West Bengal,836351,12203,973718,
2021-09-05,Andaman and Nicobar Islands,6088,76,6367,
2021-09-05,Andhra Pradesh,1088264,8707,1287603,
2021-09-05,Arunachal Pradesh,18172,60,20165,
2021-09-05,Assam,253340,1676,292368,
2021-09-05,Bihar,477389,3282,591476,
2021-09-05,Chandigarh,41128,568,50207,
2021-09-05,Chhattisgarh,714359,10570,851476,
2021-09-05,Delhi,1217991,19344,1323567,
2021-09-05,Dadra and Nagar Haveli and Daman and Diu,7509,4,9026,
2021-09-05,Goa,85292,1679,118846,
2021-09-05,Gujarat,533004,8394,681012,
2021-09-05,Himachal Pradesh,97045,1872,131423,
2021-09-05,Haryana,493425,5605,615897,
2021-09-05,Jharkhand,223684,3853,286343,
2021-09-05,Jammu and Kashmir,164958,2726,216932,
2021-09-05,Karnataka,1351097,18776,1934378,
2021-09-05,Kerala,1472951,5815,1902629,
2021-09-05,Ladakh,13719,155,15317,
2021-09-05,Lakshadweep,2840,9,3881,
2021-09-05,Maharashtra,4407818,75849,5101737,
2021-09-05,Meghalaya,16593,228,19720,
2021-09-05,Manipur,30598,476,35354,
2021-09-05,Madhya Pradesh,556430,6420,671763,
2021-09-05,Mizoram,5755,19,7550,
2021-09-05,Nagaland,12687,140,16150,
2021-09-05,Odisha,447863,2233,534842,
2021-09-05,Punjab,357276,10506,442125,
2021-09-05,Puducherry,56710,965,71709,
2021-09-05,Rajasthan,550853,5665,756707,
2021-09-05,Sikkim,6869,167,9878,
2021-09-05,Telangana,428865,2739,497361,
2021-09-05,Tamil Nadu,1220064,15648,1380259,
2021-09-05,Tripura,34344,403,37556,
2021-09-05,India,18665464,246148,22662546,
2021-09-05,Uttar Pradesh,1254045,15464,1503490,
2021-09-05,Uttarakhand,161634,3728,244273,
2021-09-05,West Bengal,854805,12327,993159,
2021-10-05,Andaman and Nicobar Islands,6125,78,6398,
2021-10-05,Andhra Pradesh,1104431,8791,1302589,
2021-10-05,Arunachal Pradesh,18351,64,20370,
2021-10-05,Assam,257571,1753,298171,
2021-10-05,Bihar,493189,3357,601650,
2021-10-05,Chandigarh,41842,575,51070,
2021-10-05,Chhattisgarh,727497,10742,863343,
2021-10-05,Delhi,1231297,19663,1336218,
2021-10-05,Dadra and Nagar Haveli and Daman and Diu,7702,4,9089,
2021-10-05,Goa,87659,1729,121650,
2021-10-05,Gujarat,547935,8511,692604,
2021-10-05,Himachal Pradesh,99400,1925,135782,
2021-10-05,Haryana,509617,5766,628615,
2021-10-05,Jharkhand,230646,3982,292530,
2021-10-05,Jammu and Kashmir,167813,2782,220546,
2021-10-05,Karnataka,1383285,19372,1973683,
2021-10-05,Kerala,1504160,5880,1930116,
2021-10-05,Ladakh,13825,157,15429,
2021-10-05,Lakshadweep,2964,10,3982,
2021-10-05,Maharashtra,4469425,76398,5138973,
2021-10-05,Meghalaya,16834,233,20129,
2021-10-05,Manipur,30685,489,35778,
2021-10-05,Madhya Pradesh,563754,6501,681478,
2021-10-05,Mizoram,5920,22,7623,
2021-10-05,Nagaland,12734,150,16283,
2021-10-05,Odisha,457569,2250,544873,
2021-10-05,Punjab,364170,10704,450674,
2021-10-05,Puducherry,57818,988,72975,
2021-10-05,Rajasthan,564352,5825,773194,
2021-10-05,Sikkim,7008,169,9924,
2021-10-05,Telangana,436619,2771,502187,
2021-10-05,Tamil Nadu,1240968,15880,1409237,
2021-10-05,Tripura,34474,407,37689,
2021-10-05,India,19021394,250027,22992037,
2021-10-05,Uttar Pradesh,1283754,15742,1524767,
2021-10-05,Uttarakhand,166521,3896,249814,
2021-10-05,West Bengal,873480,12461,1012604,
2021-11-05,Andaman and Nicobar Islands,6149,78,6426,
2021-11-05,Andhra Pradesh,1118933,8899,1322934,
2021-11-05,Arunachal Pradesh,18583,68,20575,
2021-11-05,Assam,261980,1838,304429,
2021-11-05,Bihar,507041,3429,612570,
2021-11-05,Chandigarh,42647,585,51857,
2021-11-05,Chhattisgarh,740283,10941,873060,
2021-11-05,Delhi,1244880,20010,1348699,
2021-11-05,Dadra and Nagar Haveli and Daman and Diu,7906,4,9228,
2021-11-05,Goa,90134,1804,124774,
2021-11-05,Gujarat,563133,8629,703594,
2021-11-05,Himachal Pradesh,102499,1989,140759,
2021-11-05,Haryana,525345,5910,640252,
2021-11-05,Jharkhand,238277,4085,296895,
2021-11-05,Jammu and Kashmir,171350,2847,224898,
2021-11-05,Karnataka,1405869,19852,2013193,
2021-11-05,Kerala,1537138,5959,1967406,
2021-11-05,Ladakh,13955,157,15564,
2021-11-05,Lakshadweep,3068,10,4087,
2021-11-05,Maharashtra,4541391,77191,5179929,
2021-11-05,Meghalaya,17040,242,20579,
2021-11-05,Manipur,30880,509,36370,
2021-11-05,Madhya Pradesh,573271,6595,691232,
2021-11-05,Mizoram,6002,22,7795,
2021-11-05,Nagaland,12779,156,16552,
2021-11-05,Odisha,465133,2268,554666,
2021-11-05,Punjab,371494,10918,459268,
2021-11-05,Puducherry,59177,1018,75024,
2021-11-05,Rajasthan,577550,5994,789274,
2021-11-05,Sikkim,7042,177,10165,
2021-11-05,Telangana,444049,2803,506988,
2021-11-05,Tamil Nadu,1260150,16178,1438509,
2021-11-05,Tripura,34624,410,38155,
2021-11-05,India,19376792,254225,23340592,
2021-11-05,Uttar Pradesh,1313112,16043,1545212,
2021-11-05,Uttarakhand,171454,4014,256934,
2021-11-05,West Bengal,892474,12593,1032740,
2021-12-05,Andaman and Nicobar Islands,6175,81,6470,
2021-12-05,Andhra Pradesh,1138028,8988,1344386,
2021-12-05,Arunachal Pradesh,18691,69,20854,
2021-12-05,Assam,265860,1909,310086,
2021-12-05,Bihar,519306,3503,622433,
2021-12-05,Chandigarh,43506,599,52633,
2021-12-05,Chhattisgarh,749318,11094,883210,
2021-12-05,Delhi,1258951,20310,1361986,
2021-12-05,Dadra and Nagar Haveli and Daman and Diu,8067,4,9332,
2021-12-05,Goa,92974,1874,127639,
2021-12-05,Gujarat,578397,8731,714611,
2021-12-05,Himachal Pradesh,104686,2055,145736,
2021-12-05,Haryana,539609,6075,652742,
2021-12-05,Jharkhand,246608,4182,301257,
2021-12-05,Jammu and Kashmir,174953,2912,229407,
2021-12-05,Karnataka,1440621,20368,2053191,
2021-12-05,Kerala,1571738,6054,2010935,
2021-12-05,Ladakh,14102,158,15807,
2021-12-05,Lakshadweep,3155,11,4202,
2021-12-05,Maharashtra,4600196,78007,5226710,
2021-12-05,Meghalaya,17354,250,20985,
2021-12-05,Manipur,31238,526,37036,
2021-12-05,Madhya Pradesh,583595,6679,700202,
2021-12-05,Mizoram,6120,23,8035,
2021-12-05,Nagaland,12877,165,16890,
2021-12-05,Odisha,473680,2285,565648,
2021-12-05,Punjab,376465,11111,467539,
2021-12-05,Puducherry,60424,1045,77031,
2021-12-05,Rajasthan,590390,6158,805658,
2021-12-05,Sikkim,7135,183,10392,
2021-12-05,Telangana,449744,2834,511711,
2021-12-05,Tamil Nadu,1279658,16471,1468864,
2021-12-05,Tripura,34761,419,38571,
2021-12-05,India,19728797,258353,23703224,
2021-12-05,Uttar Pradesh,1340251,16369,1563235,
2021-12-05,Uttarakhand,178459,4123,264683,
2021-12-05,West Bengal,911705,12728,1053117,
2021-08-06,Andaman and Nicobar Islands,6935,125,7154,
2021-08-06,Andhra Pradesh,1651790,11629,1771007,
2021-08-06,Arunachal Pradesh,26569,126,30000,
2021-08-06,Assam,388451,3738,442694,
2021-08-06,Bihar,701234,5458,714590,
2021-08-06,Chandigarh,59314,779,60778,
2021-08-06,Chhattisgarh,950234,13257,982962,
2021-08-06,Delhi,1400161,24668,1429791,
2021-08-06,Dadra and Nagar Haveli and Daman and Diu,10246,4,10431,
2021-08-06,Goa,151526,2859,160284,
2021-08-06,Gujarat,793028,9955,817707,
2021-08-06,Himachal Pradesh,186033,3312,196351,
2021-08-06,Haryana,747246,8789,763566,
2021-08-06,Jharkhand,332007,5073,342179,
2021-08-06,Jammu and Kashmir,276733,4101,302651,
2021-08-06,Karnataka,2460165,32099,2717289,
2021-08-06,Kerala,2504011,10282,2657963,
2021-08-06,Ladakh,18194,195,19330,
2021-08-06,Lakshadweep,7910,42,8874,
2021-08-06,Maharashtra,5580925,101172,5852891,
2021-08-06,Meghalaya,33933,678,39535,
2021-08-06,Manipur,46527,908,56576,
2021-08-06,Madhya Pradesh,769914,8405,786302,
2021-08-06,Mizoram,10769,57,13994,
2021-08-06,Nagaland,17296,432,23051,
2021-08-06,Odisha,756641,3133,825110,
2021-08-06,Punjab,548316,15219,582081,
2021-08-06,Puducherry,101315,1644,110106,
2021-08-06,Rajasthan,925161,8719,947504,
2021-08-06,Sikkim,12894,275,17425,
2021-08-06,Telangana,567285,3409,595000,
2021-08-06,Tamil Nadu,2028344,27765,2274704,
2021-08-06,Tripura,49519,569,56166,
2021-08-06,India,27496274,353558,29088245,
2021-08-06,Uttar Pradesh,1664296,21425,1699788,
2021-08-06,Uttarakhand,310291,6797,334965,
2021-08-06,West Bengal,1401061,16460,1437446,
2021-09-06,Andaman and Nicobar Islands,6952,125,7168,
2021-09-06,Andhra Pradesh,1664082,11696,1779773,
2021-09-06,Arunachal Pradesh,26848,128,30247,
2021-09-06,Assam,392806,3793,446445,
2021-09-06,Bihar,698397,9429,715179,
2021-09-06,Chandigarh,59432,781,60862,
2021-09-06,Chhattisgarh,952532,13271,983916,
2021-09-06,Delhi,1400913,24704,1430128,
2021-09-06,Dadra and Nagar Haveli and Daman and Diu,10285,4,10442,
2021-09-06,Goa,152073,2877,160740,
2021-09-06,Gujarat,794703,9965,818351,
2021-09-06,Himachal Pradesh,186872,3327,196905,
2021-09-06,Haryana,748186,8829,764094,
2021-09-06,Jharkhand,332622,5076,342481,
2021-09-06,Jammu and Kashmir,279779,4118,303749,
2021-09-06,Karnataka,2480411,32291,2728248,
2021-09-06,Kerala,2524248,10438,2674167,
2021-09-06,Ladakh,18265,195,19385,
2021-09-06,Lakshadweep,8141,42,9002,
2021-09-06,Maharashtra,5597304,101833,5863880,
2021-09-06,Meghalaya,34440,694,39983,
2021-09-06,Manipur,47129,915,57351,
2021-09-06,Madhya Pradesh,771243,8441,786755,
2021-09-06,Mizoram,10891,58,14196,
2021-09-06,Nagaland,18261,435,23237,
2021-09-06,Odisha,764673,3176,831129,
2021-09-06,Punjab,550837,15293,583474,
2021-09-06,Puducherry,102247,1648,110748,
2021-09-06,Rajasthan,927443,8749,948024,
2021-09-06,Sikkim,13265,276,17656,
2021-09-06,Telangana,569086,3426,596813,
2021-09-06,Tamil Nadu,2059597,28170,2292025,
2021-09-06,Tripura,50380,574,56791,
2021-09-06,India,27645296,359697,29182128,
2021-09-06,Uttar Pradesh,1666001,21516,1700476,
2021-09-06,Uttarakhand,313379,6849,335478,
2021-09-06,West Bengal,1411573,16555,1442830,
2021-10-06,Andaman and Nicobar Islands,6973,125,7197,
2021-10-06,Andhra Pradesh,1677063,11763,1787883,
2021-10-06,Arunachal Pradesh,27150,133,30492,
2021-10-06,Assam,397929,3844,450201,
2021-10-06,Bihar,699382,9452,715730,
2021-10-06,Chandigarh,59564,783,60928,
2021-10-06,Chhattisgarh,954390,13285,984950,
2021-10-06,Delhi,1401473,24748,1430433,
2021-10-06,Dadra and Nagar Haveli and Daman and Diu,10300,4,10452,
2021-10-06,Goa,152657,2891,161153,
2021-10-06,Gujarat,796208,9976,818895,
2021-10-06,Himachal Pradesh,187734,3344,197438,
2021-10-06,Haryana,749407,8861,764633,
2021-10-06,Jharkhand,333179,5081,342774,
2021-10-06,Jammu and Kashmir,282142,4143,304866,
2021-10-06,Karnataka,2496132,32485,2739290,
2021-10-06,Kerala,2542242,10632,2688591,
2021-10-06,Ladakh,18425,197,19475,
2021-10-06,Lakshadweep,8278,42,9073,
2021-10-06,Maharashtra,5608753,103748,5876087,
2021-10-06,Meghalaya,34867,704,40586,
2021-10-06,Manipur,47797,925,58081,
2021-10-06,Madhya Pradesh,772375,8475,787175,
2021-10-06,Mizoram,11104,61,14533,
2021-10-06,Nagaland,18378,441,23350,
2021-10-06,Odisha,772972,3220,837226,
2021-10-06,Punjab,553174,15367,584785,
2021-10-06,Puducherry,102893,1657,111255,
2021-10-06,Rajasthan,929711,8772,948562,
2021-10-06,Sikkim,13378,279,17943,
2021-10-06,Telangana,571610,3440,598611,
2021-10-06,Tamil Nadu,2091646,28528,2308838,
2021-10-06,Tripura,50743,588,57449,
2021-10-06,India,27780625,363111,29273977,
2021-10-06,Uttar Pradesh,1667232,21597,1701072,
2021-10-06,Uttarakhand,316621,6878,335866,
2021-10-06,West Bengal,1416743,16642,1448104,
2021-11-06,Andaman and Nicobar Islands,6984,125,7233,
2021-11-06,Andhra Pradesh,1688198,11824,1796122,
2021-11-06,Arunachal Pradesh,27438,138,30850,
2021-11-06,Assam,403170,3873,453867,
2021-11-06,Bihar,700481,9466,716296,
2021-11-06,Chandigarh,59648,786,60998,
2021-11-06,Chhattisgarh,956459,13300,985691,
2021-11-06,Delhi,1401977,24772,1430671,
2021-11-06,Dadra and Nagar Haveli and Daman and Diu,10320,4,10460,
2021-11-06,Goa,153476,2899,161576,
2021-11-06,Gujarat,797734,9985,819376,
2021-11-06,Himachal Pradesh,188691,3351,197943,
2021-11-06,Haryana,750443,8904,765096,
2021-11-06,Jharkhand,333763,5082,343065,
2021-11-06,Jammu and Kashmir,284027,4160,305772,
2021-11-06,Karnataka,2511105,32644,2747539,
2021-11-06,Kerala,2557597,10805,2702824,
2021-11-06,Ladakh,18513,197,19506,
2021-11-06,Lakshadweep,8382,43,9122,
2021-11-06,Maharashtra,5616857,106367,5887853,
2021-11-06,Meghalaya,35393,714,41100,
2021-11-06,Manipur,48902,944,58768,
2021-11-06,Madhya Pradesh,773615,8510,787572,
2021-11-06,Mizoram,11358,61,14743,
2021-11-06,Nagaland,18587,445,23466,
2021-11-06,Odisha,781488,3263,842461,
2021-11-06,Punjab,555245,15435,585986,
2021-11-06,Puducherry,103860,1668,111684,
2021-11-06,Rajasthan,931186,8799,949008,
2021-11-06,Sikkim,13655,281,18090,
2021-11-06,Telangana,574103,3456,600318,
2021-11-06,Tamil Nadu,2120889,28906,2324597,
2021-11-06,Tripura,51593,593,58090,
2021-11-06,India,27903310,367107,29358551,
2021-11-06,Uttar Pradesh,1668874,21667,1701668,
2021-11-06,Uttarakhand,318235,6909,336153,
2021-11-06,West Bengal,1421064,16731,1452987,
2021-12-06,Andaman and Nicobar Islands,6996,126,7243,
2021-12-06,Andhra Pradesh,1699775,11882,1803074,
2021-12-06,Arunachal Pradesh,27818,143,31148,
2021-12-06,Assam,408770,3915,457330,
2021-12-06,Bihar,701543,9484,716728,
2021-12-06,Chandigarh,59727,789,61056,
2021-12-06,Chhattisgarh,958111,13311,986504,
2021-12-06,Delhi,1402474,24800,1430884,
2021-12-06,Dadra and Nagar Haveli and Daman and Diu,10335,4,10465,
2021-12-06,Goa,154077,2914,162048,
2021-12-06,Gujarat,799012,9991,819866,
2021-12-06,Himachal Pradesh,189522,3368,198313,
2021-12-06,Haryana,751387,8949,765522,
