Updated On,State,First Dose Administered,Second Dose Administered,Total Doses Administered
2021-02-17,Maharashtra,752088.0,16607.0,768695
2021-02-18,Maharashtra,787086.0,23820.0,810906
2021-02-19,Maharashtra,825846.0,27528.0,853374
2021-03-01,Maharashtra,1028520.0,158658.0,1187178
2021-03-02,Maharashtra,1071612.0,179807.0,1251419
2021-03-03,Maharashtra,1119835.0,197501.0,1317336
2021-03-04,Maharashtra,1174258.0,213731.0,1387989
2021-03-05,Maharashtra,1244617.0,234417.0,1479034
2021-03-06,Maharashtra,1325264.0,259577.0,1584841
2021-03-07,Maharashtra,1331000.0,260448.0,1591448
2021-03-08,Maharashtra,1454112.0,285711.0,1739823
2021-03-09,Maharashtra,1267076.0,305889.0,1572965
2021-03-10,Maharashtra,1410564.0,338657.0,1749221
2021-03-11,Maharashtra,1455521.0,348733.0,1804254
2021-03-12,Maharashtra,1612991.0,383313.0,1996304
2021-03-13,Maharashtra,1713932.0,411554.0,2125486
2021-03-14,Maharashtra,1720591.0,412079.0,2132670
2021-03-15,Maharashtra,1898597.0,444276.0,2342873
2021-03-16,Maharashtra,2316957.0,468500.0,2785457
2021-03-17,Maharashtra,3229723.0,500240.0,3729963
2021-03-18,Maharashtra,3408977.0,524988.0,3933965
2021-03-19,Maharashtra,3622709.0,556049.0,4178758
2021-04-01,Maharashtra,5833743.0,762336.0,6596079
2021-04-02,Maharashtra,6182629.0,777775.0,6960404
2021-04-03,Maharashtra,6496037.0,792535.0,7288572
2021-04-04,Maharashtra,6841397.0,805729.0,7647126
2021-04-05,Maharashtra,7167016.0,822149.0,7989165
2021-04-06,Maharashtra,7421245.0,835795.0,8257040
2021-04-07,Maharashtra,7988151.0,868513.0,8856664
2021-04-08,Maharashtra,8434286.0,903504.0,9337790
2021-04-09,Maharashtra,8702273.0,930126.0,9632399
2021-04-10,Maharashtra,8969876.0,953377.0,9923253
2021-04-11,Maharashtra,9220161.0,971735.0,10191896
2021-04-12,Maharashtra,9519815.0,1008604.0,10528419
2021-04-13,Maharashtra,9717561.0,1035890.0,10753451
2021-04-14,Maharashtra,10038913.0,1086062.0,11124975
2021-04-15,Maharashtra,10356338.0,1154685.0,11511023
2021-04-16,Maharashtra,10658902.0,1226928.0,11885830
2021-04-17,Maharashtra,10849828.0,1289143.0,12138971
2021-04-18,Maharashtra,10959390.0,1314373.0,12273763
2021-04-19,Maharashtra,11240031.0,1409299.0,12649330
2021-05-01,Maharashtra,13637082.0,2655671.0,16292753
2021-05-02,Maharashtra,13677591.0,2665223.0,16342814
2021-05-03,Maharashtra,13739753.0,2686134.0,16425887
2021-05-04,Maharashtra,13799328.0,2729017.0,16528345
2021-05-05,Maharashtra,13935541.0,2866714.0,16802255
2021-05-06,Maharashtra,14214775.0,3081334.0,17296109
2021-05-07,Maharashtra,14458039.0,3235335.0,17693374
2021-05-08,Maharashtra,14628881.0,3318539.0,17947420
2021-05-09,Maharashtra,14712246.0,3351099.0,18063345
2021-05-10,Maharashtra,14888694.0,3492005.0,18380699
2021-05-11,Maharashtra,15144171.0,3649085.0,18793256
2021-05-12,Maharashtra,15322754.0,3816621.0,19139375
2021-05-13,Maharashtra,15499282.0,4031358.0,19530640
2021-05-14,Maharashtra,15571915.0,4131223.0,19703138
2021-05-15,Maharashtra,15706411.0,4206550.0,19912961
2021-05-16,Maharashtra,15756833.0,4228651.0,19985484
2021-05-17,Maharashtra,15833287.0,4257138.0,20090425
2021-05-18,Maharashtra,15923242.0,4277869.0,20201111
2021-01-16,Manipur,181.0,0.0,181
2021-01-17,Manipur,192.0,0.0,192
2021-01-18,Manipur,169.0,0.0,169
2021-01-19,Manipur,267.0,0.0,267
2021-02-01,Manipur,3321.0,0.0,3321
2021-02-02,Manipur,3614.0,0.0,3614
2021-02-03,Manipur,4683.0,0.0,4683
2021-02-04,Manipur,4882.0,0.0,4882
2021-02-05,Manipur,5638.0,0.0,5638
2021-02-06,Manipur,6981.0,0.0,6981
2021-02-07,Manipur,7085.0,0.0,7085
2021-02-08,Manipur,8785.0,0.0,8785
2021-02-09,Manipur,9895.0,0.0,9895
2021-02-10,Manipur,12509.0,0.0,12509
2021-02-11,Manipur,14562.0,0.0,14562
2021-02-12,Manipur,17996.0,0.0,17996
2021-02-13,Manipur,20811.0,55.0,20866
2021-02-14,Manipur,21284.0,169.0,21453
2021-02-15,Manipur,24144.0,284.0,24428
2021-02-16,Manipur,27091.0,415.0,27506
2021-02-17,Manipur,30988.0,673.0,31661
2021-02-18,Manipur,33302.0,801.0,34103
2021-02-19,Manipur,36102.0,1108.0,37210
2021-03-01,Manipur,48312.0,2253.0,50565
2021-03-02,Manipur,51010.0,2721.0,53731
2021-03-03,Manipur,54240.0,3127.0,57367
2021-03-04,Manipur,56584.0,3368.0,59952
2021-03-05,Manipur,59034.0,3832.0,62866
2021-03-06,Manipur,61879.0,4539.0,66418
2021-03-07,Manipur,61932.0,4553.0,66485
2021-03-08,Manipur,63908.0,5748.0,69656
2021-03-09,Manipur,60426.0,6111.0,66537
2021-03-10,Manipur,61597.0,7370.0,68967
2021-03-11,Manipur,62455.0,8188.0,70643
2021-03-12,Manipur,63713.0,9659.0,73372
2021-03-13,Manipur,64162.0,10102.0,74264
2021-03-14,Manipur,64185.0,10102.0,74287
2021-03-15,Manipur,65326.0,11938.0,77264
2021-03-16,Manipur,71446.0,13158.0,84604
2021-03-17,Manipur,72675.0,14967.0,87642
2021-03-18,Manipur,73312.0,16047.0,89359
2021-03-19,Manipur,74154.0,17833.0,91987
2021-04-01,Manipur,82143.0,31736.0,113879
2021-04-02,Manipur,82302.0,32026.0,114328
2021-04-03,Manipur,83195.0,33768.0,116963
2021-04-04,Manipur,83536.0,34447.0,117983
2021-04-05,Manipur,84193.0,35973.0,120166
2021-04-06,Manipur,84616.0,36895.0,121511
2021-04-07,Manipur,85872.0,39137.0,125009
2021-04-08,Manipur,86907.0,41189.0,128096
2021-04-09,Manipur,88290.0,42653.0,130943
2021-04-10,Manipur,88814.0,43386.0,132200
2021-04-11,Manipur,90439.0,43957.0,134396
2021-04-12,Manipur,92519.0,45161.0,137680
2021-04-13,Manipur,94163.0,45802.0,139965
2021-04-14,Manipur,96373.0,46499.0,142872
2021-04-15,Manipur,97755.0,47694.0,145449
2021-04-16,Manipur,99881.0,48705.0,148586
2021-04-17,Manipur,102116.0,50010.0,152126
2021-04-18,Manipur,102983.0,50121.0,153104
2021-04-19,Manipur,106513.0,51199.0,157712
2021-05-01,Manipur,202264.0,61702.0,263966
2021-05-02,Manipur,205037.0,61754.0,266791
2021-05-03,Manipur,218548.0,62952.0,281500
2021-05-04,Manipur,228369.0,63753.0,292122
2021-05-05,Manipur,239758.0,64712.0,304470
2021-05-06,Manipur,248868.0,65563.0,314431
2021-05-07,Manipur,256439.0,66351.0,322790
2021-05-08,Manipur,263612.0,66895.0,330507
2021-05-09,Manipur,263801.0,66916.0,330717
2021-05-10,Manipur,273723.0,68043.0,341766
2021-05-11,Manipur,281137.0,69043.0,350180
2021-05-12,Manipur,289255.0,69246.0,358501
2021-05-13,Manipur,295024.0,69523.0,364547
2021-05-14,Manipur,300409.0,69591.0,370000
2021-05-15,Manipur,307272.0,69725.0,376997
2021-05-16,Manipur,307585.0,69727.0,377312
2021-05-17,Manipur,316243.0,69798.0,386041
2021-05-18,Manipur,321100.0,69876.0,390976
2021-01-16,Meghalaya,102.0,0.0,102
2021-01-17,Meghalaya,102.0,0.0,102
2021-01-18,Meghalaya,58.0,0.0,58
2021-01-19,Meghalaya,170.0,0.0,170
2021-02-01,Meghalaya,3317.0,0.0,3317
2021-02-02,Meghalaya,3451.0,0.0,3451
2021-02-03,Meghalaya,3565.0,0.0,3565
2021-02-04,Meghalaya,4216.0,0.0,4216
2021-02-05,Meghalaya,4933.0,0.0,4933
2021-02-06,Meghalaya,5585.0,0.0,5585
2021-02-07,Meghalaya,5585.0,0.0,5585
2021-02-08,Meghalaya,6394.0,0.0,6394
2021-02-09,Meghalaya,7806.0,0.0,7806
2021-02-10,Meghalaya,8557.0,0.0,8557
2021-02-11,Meghalaya,10420.0,0.0,10420
2021-02-12,Meghalaya,11614.0,0.0,11614
2021-02-13,Meghalaya,12905.0,91.0,12996
2021-02-14,Meghalaya,12906.0,91.0,12997
2021-02-15,Meghalaya,15019.0,251.0,15270
2021-02-16,Meghalaya,17479.0,490.0,17969
2021-02-17,Meghalaya,21153.0,811.0,21964
2021-02-18,Meghalaya,23995.0,1236.0,25231
2021-02-19,Meghalaya,27429.0,1599.0,29028
2021-03-01,Meghalaya,40214.0,3606.0,43820
2021-03-02,Meghalaya,42313.0,4022.0,46335
2021-03-03,Meghalaya,43856.0,4247.0,48103
2021-03-04,Meghalaya,45315.0,4591.0,49906
2021-03-05,Meghalaya,46494.0,5200.0,51694
2021-03-06,Meghalaya,47342.0,5508.0,52850
2021-03-07,Meghalaya,47343.0,5575.0,52918
2021-03-08,Meghalaya,49452.0,6249.0,55701
2021-03-09,Meghalaya,45459.0,7139.0,52598
2021-03-10,Meghalaya,47038.0,7974.0,55012
2021-03-11,Meghalaya,49110.0,9136.0,58246
2021-03-12,Meghalaya,50237.0,10134.0,60371
2021-03-13,Meghalaya,50933.0,10954.0,61887
2021-03-14,Meghalaya,50935.0,10958.0,61893
2021-03-15,Meghalaya,52440.0,12197.0,64637
2021-03-16,Meghalaya,61441.0,14150.0,75591
2021-03-17,Meghalaya,63623.0,15921.0,79544
2021-03-18,Meghalaya,65544.0,18134.0,83678
2021-03-19,Meghalaya,67370.0,20294.0,87664
2021-04-01,Meghalaya,83658.0,32503.0,116161
2021-04-02,Meghalaya,84328.0,32666.0,116994
2021-04-03,Meghalaya,85243.0,32877.0,118120
2021-04-04,Meghalaya,85528.0,32923.0,118451
2021-04-05,Meghalaya,87294.0,33631.0,120925
2021-04-06,Meghalaya,88683.0,34221.0,122904
2021-04-07,Meghalaya,93455.0,35657.0,129112
2021-04-08,Meghalaya,98204.0,36985.0,135189
2021-04-09,Meghalaya,101170.0,37957.0,139127
2021-04-10,Meghalaya,103084.0,38242.0,141326
2021-04-11,Meghalaya,104057.0,38388.0,142445
2021-04-12,Meghalaya,107560.0,39038.0,146598
2021-04-13,Meghalaya,112619.0,40206.0,152825
2021-04-14,Meghalaya,116428.0,41065.0,157493
2021-04-15,Meghalaya,120703.0,42539.0,163242
2021-04-16,Meghalaya,124078.0,43455.0,167533
2021-04-17,Meghalaya,125525.0,43950.0,169475
2021-04-18,Meghalaya,125611.0,43967.0,169578
2021-04-19,Meghalaya,129164.0,45558.0,174722
2021-05-01,Meghalaya,237480.0,60536.0,298016
2021-05-02,Meghalaya,237840.0,60571.0,298411
2021-05-03,Meghalaya,245544.0,61908.0,307452
2021-05-04,Meghalaya,251797.0,63100.0,314897
2021-05-05,Meghalaya,257079.0,64312.0,321391
2021-05-06,Meghalaya,264289.0,65919.0,330208
2021-05-07,Meghalaya,271522.0,67198.0,338720
2021-05-08,Meghalaya,275381.0,67907.0,343288
2021-05-09,Meghalaya,275458.0,67925.0,343383
2021-05-10,Meghalaya,284513.0,69656.0,354169
2021-05-11,Meghalaya,294637.0,71373.0,366010
2021-05-12,Meghalaya,304094.0,72267.0,376361
2021-05-13,Meghalaya,313442.0,73314.0,386756
2021-05-14,Meghalaya,321576.0,73874.0,395450
2021-05-15,Meghalaya,326762.0,74061.0,400823
2021-05-16,Meghalaya,329682.0,74061.0,403743
2021-05-17,Meghalaya,336289.0,74092.0,410381
2021-05-18,Meghalaya,341428.0,74105.0,415533
2021-01-16,Mizoram,105.0,0.0,105
2021-01-17,Mizoram,105.0,0.0,105
2021-01-18,Mizoram,98.0,0.0,98
2021-01-19,Mizoram,259.0,0.0,259
2021-02-01,Mizoram,8462.0,0.0,8462
2021-02-02,Mizoram,8462.0,0.0,8462
2021-02-03,Mizoram,8525.0,0.0,8525
2021-02-04,Mizoram,8583.0,0.0,8583
2021-02-05,Mizoram,9110.0,0.0,9110
2021-02-06,Mizoram,9470.0,0.0,9470
2021-02-07,Mizoram,9476.0,0.0,9476
2021-02-08,Mizoram,9492.0,0.0,9492
2021-02-09,Mizoram,9603.0,0.0,9603
2021-02-10,Mizoram,9642.0,0.0,9642
2021-02-11,Mizoram,9642.0,0.0,9642
2021-02-12,Mizoram,9941.0,0.0,9941
2021-02-13,Mizoram,10179.0,75.0,10254
2021-02-14,Mizoram,10365.0,75.0,10440
2021-02-15,Mizoram,11167.0,227.0,11394
2021-02-16,Mizoram,11175.0,227.0,11402
2021-02-17,Mizoram,12174.0,581.0,12755
2021-02-18,Mizoram,12914.0,1391.0,14305
2021-02-19,Mizoram,14481.0,2191.0,16672
2021-03-01,Mizoram,21926.0,5632.0,27558
2021-03-02,Mizoram,25609.0,7795.0,33404
2021-03-03,Mizoram,28887.0,8889.0,37776
2021-03-04,Mizoram,31897.0,9052.0,40949
2021-03-05,Mizoram,32860.0,9113.0,41973
2021-03-06,Mizoram,34027.0,9175.0,43202
2021-03-07,Mizoram,34115.0,9180.0,43295
2021-03-08,Mizoram,35707.0,9262.0,44969
2021-03-09,Mizoram,29116.0,9367.0,38483
2021-03-10,Mizoram,32615.0,9776.0,42391
2021-03-11,Mizoram,34423.0,9970.0,44393
2021-03-12,Mizoram,35607.0,10031.0,45638
2021-03-13,Mizoram,36085.0,10102.0,46187
2021-03-14,Mizoram,36127.0,10170.0,46297
2021-03-15,Mizoram,37646.0,10521.0,48167
2021-03-16,Mizoram,49846.0,10641.0,60487
2021-03-17,Mizoram,50734.0,10812.0,61546
2021-03-18,Mizoram,51317.0,11289.0,62606
2021-03-19,Mizoram,51766.0,11844.0,63610
2021-04-01,Mizoram,56300.0,14521.0,70821
2021-04-02,Mizoram,56479.0,14592.0,71071
2021-04-03,Mizoram,56509.0,14606.0,71115
2021-04-04,Mizoram,56489.0,14615.0,71104
2021-04-05,Mizoram,57385.0,15536.0,72921
2021-04-06,Mizoram,58483.0,16209.0,74692
2021-04-07,Mizoram,63319.0,18076.0,81395
2021-04-08,Mizoram,67481.0,19506.0,86987
2021-04-09,Mizoram,71502.0,21136.0,92638
2021-04-10,Mizoram,73602.0,21583.0,95185
2021-04-11,Mizoram,73831.0,21975.0,95806
2021-04-12,Mizoram,80821.0,23864.0,104685
2021-04-13,Mizoram,87233.0,25745.0,112978
2021-04-14,Mizoram,94676.0,28385.0,123061
2021-04-15,Mizoram,105054.0,30301.0,135355
2021-04-16,Mizoram,117031.0,31042.0,148073
2021-04-17,Mizoram,122168.0,31688.0,153856
2021-04-18,Mizoram,122419.0,31764.0,154183
2021-04-19,Mizoram,131756.0,33045.0,164801
2021-05-01,Mizoram,213866.0,44817.0,258683
2021-05-02,Mizoram,213944.0,44886.0,258830
2021-05-03,Mizoram,218549.0,45118.0,263667
2021-05-04,Mizoram,221866.0,45695.0,267561
2021-05-05,Mizoram,225232.0,45909.0,271141
2021-05-06,Mizoram,229045.0,46346.0,275391
2021-05-07,Mizoram,230710.0,46835.0,277545
2021-05-08,Mizoram,231165.0,47032.0,278197
2021-05-09,Mizoram,231200.0,47052.0,278252
2021-05-10,Mizoram,232953.0,48751.0,281704
2021-05-11,Mizoram,234267.0,50324.0,284591
2021-05-12,Mizoram,235691.0,50468.0,286159
2021-05-13,Mizoram,237420.0,50766.0,288186
2021-05-14,Mizoram,238093.0,50906.0,288999
2021-05-15,Mizoram,238803.0,50967.0,289770
2021-05-16,Mizoram,238816.0,50967.0,289783
2021-05-17,Mizoram,240707.0,50969.0,291676
2021-05-18,Mizoram,243325.0,50975.0,294300
2021-01-16,Nagaland,94.0,0.0,94
2021-01-17,Nagaland,94.0,0.0,94
2021-01-18,Nagaland,315.0,0.0,315
2021-01-19,Nagaland,649.0,0.0,649
2021-02-01,Nagaland,3535.0,0.0,3535
2021-02-02,Nagaland,3630.0,0.0,3630
2021-02-03,Nagaland,3781.0,0.0,3781
2021-02-04,Nagaland,3958.0,0.0,3958
2021-02-05,Nagaland,4068.0,0.0,4068
2021-02-06,Nagaland,4092.0,0.0,4092
2021-02-07,Nagaland,4093.0,0.0,4093
2021-02-08,Nagaland,4502.0,0.0,4502
2021-02-09,Nagaland,5380.0,0.0,5380
2021-02-10,Nagaland,6606.0,0.0,6606
2021-02-11,Nagaland,7779.0,0.0,7779
2021-02-12,Nagaland,8510.0,0.0,8510
2021-02-13,Nagaland,9041.0,0.0,9041
2021-02-14,Nagaland,9175.0,123.0,9298
2021-02-15,Nagaland,11064.0,310.0,11374
2021-02-16,Nagaland,12836.0,1019.0,13855
2021-02-17,Nagaland,14478.0,1419.0,15897
2021-02-18,Nagaland,15776.0,2245.0,18021
2021-02-19,Nagaland,18981.0,2949.0,21930
2021-03-01,Nagaland,27408.0,5000.0,32408
2021-03-02,Nagaland,28489.0,5177.0,33666
2021-03-03,Nagaland,30205.0,5273.0,35478
2021-03-04,Nagaland,31007.0,5428.0,36435
2021-03-05,Nagaland,31300.0,5538.0,36838
2021-03-06,Nagaland,31900.0,5549.0,37449
2021-03-07,Nagaland,31985.0,5549.0,37534
2021-03-08,Nagaland,33821.0,5881.0,39702
2021-03-09,Nagaland,28813.0,6226.0,35039
2021-03-10,Nagaland,30332.0,7026.0,37358
2021-03-11,Nagaland,31853.0,8226.0,40079
2021-03-12,Nagaland,32272.0,8727.0,40999
2021-03-13,Nagaland,32391.0,9043.0,41434
2021-03-14,Nagaland,32404.0,9170.0,41574
2021-03-15,Nagaland,33926.0,10603.0,44529
2021-03-16,Nagaland,42008.0,11965.0,53973
2021-03-17,Nagaland,43476.0,12781.0,56257
2021-03-18,Nagaland,44648.0,13910.0,58558
2021-03-19,Nagaland,45526.0,14500.0,60026
2021-04-01,Nagaland,59588.0,22347.0,81935
2021-04-02,Nagaland,59916.0,22419.0,82335
2021-04-03,Nagaland,59973.0,22503.0,82476
2021-04-04,Nagaland,60027.0,22546.0,82573
2021-04-05,Nagaland,61890.0,23366.0,85256
2021-04-06,Nagaland,63628.0,23824.0,87452
2021-04-07,Nagaland,68608.0,24749.0,93357
2021-04-08,Nagaland,72338.0,25524.0,97862
2021-04-09,Nagaland,74498.0,26035.0,100533
2021-04-10,Nagaland,75334.0,26146.0,101480
2021-04-11,Nagaland,79469.0,26368.0,105837
2021-04-12,Nagaland,86333.0,27600.0,113933
2021-04-13,Nagaland,92497.0,28351.0,120848
2021-04-14,Nagaland,98957.0,29173.0,128130
2021-04-15,Nagaland,102973.0,30077.0,133050
2021-04-16,Nagaland,107176.0,30445.0,137621
2021-04-17,Nagaland,108525.0,30527.0,139052
2021-04-18,Nagaland,109571.0,30536.0,140107
2021-04-19,Nagaland,117085.0,31597.0,148682
2021-05-01,Nagaland,159555.0,40290.0,199845
2021-05-02,Nagaland,159934.0,40345.0,200279
2021-05-03,Nagaland,163607.0,41709.0,205316
2021-05-04,Nagaland,166102.0,43816.0,209918
2021-05-05,Nagaland,168825.0,44686.0,213511
2021-05-06,Nagaland,170531.0,45631.0,216162
2021-05-07,Nagaland,172092.0,46292.0,218384
2021-05-08,Nagaland,172228.0,46389.0,218617
2021-05-09,Nagaland,172658.0,46403.0,219061
2021-05-10,Nagaland,175150.0,47919.0,223069
2021-05-11,Nagaland,177071.0,49598.0,226669
2021-05-12,Nagaland,178737.0,50296.0,229033
2021-05-13,Nagaland,180874.0,51371.0,232245
2021-05-14,Nagaland,181746.0,51687.0,233433
2021-05-15,Nagaland,182048.0,51777.0,233825
2021-05-16,Nagaland,182306.0,51784.0,234090
2021-05-17,Nagaland,186359.0,51798.0,238157
2021-05-18,Nagaland,191742.0,51819.0,243561
2021-01-16,Odisha,3420.0,0.0,3420
2021-01-17,Odisha,3536.0,0.0,3536
2021-01-18,Odisha,7591.0,0.0,7591
2021-01-19,Odisha,14807.0,0.0,14807
2021-02-01,Odisha,159914.0,0.0,159914
2021-02-02,Odisha,161078.0,0.0,161078
2021-02-03,Odisha,165753.0,0.0,165753
2021-02-04,Odisha,186187.0,0.0,186187
2021-02-05,Odisha,190943.0,0.0,190943
2021-02-06,Odisha,220401.0,0.0,220401
2021-02-07,Odisha,223714.0,0.0,223714
2021-02-08,Odisha,255650.0,0.0,255650
2021-02-09,Odisha,282491.0,0.0,282491
2021-02-10,Odisha,316166.0,0.0,316166
2021-02-11,Odisha,334559.0,0.0,334559
2021-02-12,Odisha,350417.0,0.0,350417
2021-02-13,Odisha,360203.0,3.0,360206
2021-02-14,Odisha,360676.0,3.0,360679
2021-02-15,Odisha,370662.0,6416.0,377078
2021-02-16,Odisha,373167.0,7035.0,380202
2021-02-17,Odisha,380869.0,11636.0,392505
2021-02-18,Odisha,373908.0,34080.0,407988
2021-02-19,Odisha,414702.0,47874.0,462576
2021-03-01,Odisha,440537.0,133291.0,573828
2021-03-02,Odisha,469228.0,139725.0,608953
2021-03-03,Odisha,493470.0,142878.0,636348
2021-03-04,Odisha,525756.0,152414.0,678170
2021-03-05,Odisha,548018.0,157089.0,705107
2021-03-06,Odisha,579310.0,165255.0,744565
2021-03-07,Odisha,582986.0,166091.0,749077
2021-03-08,Odisha,628602.0,191726.0,820328
2021-03-09,Odisha,494050.0,213139.0,707189
2021-03-10,Odisha,522145.0,228806.0,750951
2021-03-11,Odisha,527341.0,231518.0,758859
2021-03-12,Odisha,570575.0,254450.0,825025
2021-03-13,Odisha,614739.0,268629.0,883368
2021-03-14,Odisha,620914.0,269390.0,890304
2021-03-15,Odisha,693949.0,286733.0,980682
2021-03-16,Odisha,972659.0,297737.0,1270396
2021-03-17,Odisha,1076777.0,304118.0,1380895
2021-03-18,Odisha,1161063.0,310575.0,1471638
2021-03-19,Odisha,1247971.0,317050.0,1565021
2021-04-01,Odisha,2010503.0,372636.0,2383139
2021-04-02,Odisha,2216025.0,384788.0,2600813
2021-04-03,Odisha,2393427.0,394712.0,2788139
2021-04-04,Odisha,2663583.0,405771.0,3069354
2021-04-05,Odisha,2793731.0,414521.0,3208252
2021-04-06,Odisha,2952028.0,423879.0,3375907
2021-04-07,Odisha,3129687.0,436165.0,3565852
2021-04-08,Odisha,3311254.0,451846.0,3763100
2021-04-09,Odisha,3480440.0,470074.0,3950514
2021-04-10,Odisha,3604413.0,483546.0,4087959
2021-04-11,Odisha,3715949.0,494670.0,4210619
2021-04-12,Odisha,3839733.0,512058.0,4351791
2021-04-13,Odisha,3919536.0,521861.0,4441397
2021-04-14,Odisha,3991742.0,534834.0,4526576
2021-04-15,Odisha,4111307.0,563836.0,4675143
2021-04-16,Odisha,4205256.0,586690.0,4791946
2021-04-17,Odisha,4260933.0,603036.0,4863969
2021-04-18,Odisha,4310037.0,618582.0,4928619
2021-04-19,Odisha,4409637.0,658434.0,5068071
2021-05-01,Odisha,4938147.0,933579.0,5871726
2021-05-02,Odisha,4939787.0,934550.0,5874337
2021-05-03,Odisha,4958904.0,961340.0,5920244
2021-05-04,Odisha,4974065.0,976965.0,5951030
2021-05-05,Odisha,4987030.0,988163.0,5975193
2021-05-06,Odisha,5006410.0,1021949.0,6028359
2021-05-07,Odisha,5032726.0,1082701.0,6115427
2021-05-08,Odisha,5056397.0,1134109.0,6190506
2021-05-09,Odisha,5060884.0,1138519.0,6199403
2021-05-10,Odisha,5094833.0,1249181.0,6344014
2021-05-11,Odisha,5135650.0,1321616.0,6457266
2021-05-12,Odisha,5170331.0,1352333.0,6522664
2021-05-13,Odisha,5202998.0,1372982.0,6575980
2021-05-14,Odisha,5229023.0,1396220.0,6625243
2021-05-15,Odisha,5256185.0,1405377.0,6661562
2021-05-16,Odisha,5257596.0,1405391.0,6662987
2021-05-17,Odisha,5310623.0,1412924.0,6723547
2021-05-18,Odisha,5410278.0,1419994.0,6830272
2021-01-16,Puducherry,92.0,0.0,92
2021-01-17,Puducherry,92.0,0.0,92
2021-01-18,Puducherry,128.0,0.0,128
2021-01-19,Puducherry,249.0,0.0,249
2021-02-01,Puducherry,2316.0,0.0,2316
2021-02-02,Puducherry,2472.0,0.0,2472
2021-02-03,Puducherry,2640.0,0.0,2640
2021-02-04,Puducherry,2640.0,0.0,2640
2021-02-05,Puducherry,2984.0,0.0,2984
2021-02-06,Puducherry,2984.0,0.0,2984
2021-02-07,Puducherry,2984.0,0.0,2984
2021-02-08,Puducherry,3326.0,0.0,3326
2021-02-09,Puducherry,3728.0,0.0,3728
2021-02-10,Puducherry,4135.0,0.0,4135
2021-02-11,Puducherry,4144.0,0.0,4144
2021-02-12,Puducherry,4740.0,0.0,4740
2021-02-13,Puducherry,5243.0,68.0,5311
2021-02-14,Puducherry,5243.0,68.0,5311
2021-02-15,Puducherry,5784.0,190.0,5974
2021-02-16,Puducherry,6197.0,305.0,6502
2021-02-17,Puducherry,6715.0,357.0,7072
2021-02-18,Puducherry,7023.0,410.0,7433
2021-02-19,Puducherry,8264.0,599.0,8863
2021-03-01,Puducherry,10049.0,1205.0,11254
2021-03-02,Puducherry,10508.0,1404.0,11912
2021-03-03,Puducherry,11468.0,1619.0,13087
2021-03-04,Puducherry,12632.0,1717.0,14349
2021-03-05,Puducherry,13862.0,1971.0,15833
2021-03-06,Puducherry,14965.0,2216.0,17181
2021-03-07,Puducherry,14969.0,2217.0,17186
2021-03-08,Puducherry,16432.0,2408.0,18840
2021-03-09,Puducherry,15179.0,2761.0,17940
2021-03-10,Puducherry,16605.0,3005.0,19610
2021-03-11,Puducherry,18039.0,3193.0,21232
2021-03-12,Puducherry,19243.0,3464.0,22707
2021-03-13,Puducherry,20730.0,3761.0,24491
2021-03-14,Puducherry,20768.0,3763.0,24531
2021-03-15,Puducherry,22703.0,3991.0,26694
2021-03-16,Puducherry,27876.0,4260.0,32136
2021-03-17,Puducherry,32194.0,4475.0,36669
2021-03-18,Puducherry,34800.0,4818.0,39618
2021-03-19,Puducherry,36968.0,5224.0,42192
2021-04-01,Puducherry,69782.0,7309.0,77091
2021-04-02,Puducherry,70861.0,7485.0,78346
2021-04-03,Puducherry,74261.0,7679.0,81940
2021-04-04,Puducherry,75948.0,7797.0,83745
2021-04-05,Puducherry,77297.0,8007.0,85304
2021-04-06,Puducherry,77736.0,8091.0,85827
2021-04-07,Puducherry,79066.0,8300.0,87366
2021-04-08,Puducherry,81449.0,8724.0,90173
2021-04-09,Puducherry,83995.0,9175.0,93170
2021-04-10,Puducherry,87196.0,9615.0,96811
2021-04-11,Puducherry,93853.0,9767.0,103620
2021-04-12,Puducherry,104283.0,10342.0,114625
2021-04-13,Puducherry,118447.0,10868.0,129315
2021-04-14,Puducherry,127116.0,11111.0,138227
2021-04-15,Puducherry,136506.0,11957.0,148463
2021-04-16,Puducherry,144696.0,12872.0,157568
2021-04-17,Puducherry,150119.0,13719.0,163838
2021-04-18,Puducherry,151720.0,14000.0,165720
2021-04-19,Puducherry,153689.0,15057.0,168746
2021-05-01,Puducherry,170421.0,29147.0,199568
2021-05-02,Puducherry,170746.0,29354.0,200100
2021-05-03,Puducherry,171878.0,30915.0,202793
2021-05-04,Puducherry,172686.0,32174.0,204860
2021-05-05,Puducherry,173767.0,34007.0,207774
2021-05-06,Puducherry,174826.0,36084.0,210910
2021-05-07,Puducherry,175852.0,38195.0,214047
2021-05-08,Puducherry,176721.0,40037.0,216758
2021-05-09,Puducherry,176917.0,40352.0,217269
2021-05-10,Puducherry,178079.0,42808.0,220887
2021-05-11,Puducherry,178838.0,44552.0,223390
2021-05-12,Puducherry,179489.0,45998.0,225487
2021-05-13,Puducherry,180489.0,47763.0,228252
2021-05-14,Puducherry,181667.0,49182.0,230849
2021-05-15,Puducherry,183038.0,50455.0,233493
2021-05-16,Puducherry,183604.0,50503.0,234107
2021-05-17,Puducherry,184667.0,50644.0,235311
2021-05-18,Puducherry,185565.0,50715.0,236280
2021-01-16,Punjab,336.0,0.0,336
2021-01-17,Punjab,338.0,0.0,338
